51366909536,dgd,191,69
51366947772,aaf,242,265
51366961327,gde,15,134
51367006157,bfc,132,470
51367020069,gaf,70,349
51367024689,ade,217,156
51367025691,fcc,178,53
51367031809,fce,174,5
51367035808,bfe,215,53
51367045424,fec,17,275
51367061518,acf,235,5
51367088733,dgf,137,79
51367102214,edd,219,296
51367116810,ccf,126,27
51367117986,gfe,124,12
51367161354,adf,202,146
51367191561,ggb,216,47
51367203474,eea,279,254
51367215484,bbg,250,73
51367216911,cfe,71,138
51367234248,fda,127,20
51367243182,ddb,164,111
51367262704,gdc,156,136
51367296643,gef,36,287
51367297430,aea,122,171
51367302246,eae,60,134
51367329336,gbe,223,10
51367329910,gbf,125,39
51367335320,aec,74,260
51367345355,cbg,243,28
51367366824,cag,51,272
51367376879,edc,232,86
51367379534,gdf,55,25
51367392658,bed,269,239
51367394104,gfd,93,173
51367409697,caa,53,168
51367417793,cfg,213,119
51367426817,beg,142,105
51367449161,efb,63,197
51367462547,bcd,199,330
51367478528,cfa,259,115
51367479380,eda,73,62
51367480479,fag,181,82
51367532040,aeg,5,299
51367537383,dce,59,115
51367539372,fea,46,258
51367548436,ecf,222,149
51367570467,eag,286,104
51367579048,aba,173,102
51367582309,dgb,125,177
51367602020,fbd,169,197
51367628731,gcc,284,51
51367632848,cbe,67,112
51367639506,afc,213,101
51367649886,efd,287,205
51367655850,bbb,86,209
51367662854,aab,117,33
51367666264,bcc,121,28
51367671343,gfc,142,64
51367698052,fff,271,435
51367710703,cgb,72,193
51367727811,gea,281,87
51367753096,aeb,23,141
51367757502,eeg,103,151
51367777169,bee,174,193
51367786064,ega,86,57
51367787464,dba,128,136
51367789169,fce,200,5
51367813013,beg,121,97
51367814993,ddf,220,5
51367829022,cbf,59,92
51367829252,ggd,164,15
51367841616,cff,3,113
51367856161,efe,23,114
51367863612,abe,135,9
51367874324,ebc,287,172
51367879929,dac,25,32
51367920599,efg,25,56
51367946304,ddb,268,132
51367954019,bba,269,124
51367963926,dea,67,95
51367966809,gbg,115,203
51367979486,caf,273,183
51367990938,abc,212,111
51368022539,bdg,100,5
51368043019,ece,226,379
51368055246,bdg,150,5
51368071954,bef,229,273
51368105665,ecc,27,169
51368105853,baf,8,218
51368115836,cdg,280,393
51368135053,fdg,206,20
51368152056,eab,206,105
51368159924,fdc,135,99
51368173684,ccd,119,33
51368194897,dca,250,50
51368195962,dag,242,42
51368204000,cca,5,181
51368208102,gca,225,236
51368209926,bcf,241,110
51368218921,daa,256,24
51368231928,bff,107,152
51368240312,ffe,267,78
51368247710,bca,196,322
51368253174,ceb,122,149
51368255639,gac,154,141
51368262769,fgd,154,220
51368275333,dda,205,97
51368279222,bga,197,205
51368281960,gfe,155,11
51368285450,ggc,41,66
51368304357,gce,168,51
51368355161,aba,280,93
51368357846,gdc,236,108
51368385615,fde,99,74
51368404147,afg,75,5
51368422487,bad,48,187
51368445346,dfa,229,106
51368460456,aff,70,189
51368470484,cab,168,73
51368493876,gbb,32,162
51368523048,bce,52,65
51368550193,aef,104,384
51368570561,age,290,122
51368583627,ggg,29,272
51368645612,cga,86,63
51368650009,egd,240,34
51368659503,gaa,191,161
51368670905,dcf,26,5
51368698089,dde,39,30
51368705953,ebe,83,132
51368710276,ffe,251,68
51368711840,bfg,205,189
51368715659,cda,37,10
51368730862,afd,15,22
51368739460,cda,44,9
51368751261,deb,63,63
51368804473,egf,296,77
51368810675,eae,283,116
51368821239,aaa,247,200
51368828830,ddg,40,145
51368839913,ccf,112,24
51368851262,adg,58,79
51368875205,abb,42,92
51368892543,aag,273,49
51368904617,bcd,28,323
51368908608,fdc,160,87
51368912396,ded,214,137
51368967372,ccf,233,21
51368976460,cad,259,75
51368981140,caa,178,144
51369004251,bdf,96,87
51369011461,ecb,197,43
51369019637,ace,61,140
51369022588,cde,93,141
51369039449,ebg,255,50
51369042831,fde,155,74
51369051060,aee,151,66
51369059838,fdb,205,25
51369077569,eeb,98,164
51369090827,dba,142,118
51369093397,ebd,176,166
51369127840,ecf,220,119
51369130327,ebf,216,74
51369165239,cce,259,119
51369169291,aeb,15,132
51369174012,ddf,148,5
51369183397,cge,195,151
51369229268,fbf,117,289
51369231940,fgd,283,220
51369239357,agg,92,193
51369246455,dcd,250,110
51369254953,eeg,50,151
51369276342,cbf,200,89
51369295416,aae,267,124
51369312379,fab,223,55
51369376372,ede,52,134
51369492795,gbd,36,116
51369498526,dda,15,78
51369538536,dfc,173,213
51369541432,gce,98,51
51369551688,gfg,284,78
51369572651,aaf,128,280
51369574518,feg,236,43
51369574907,bbf,183,19
51369610403,ege,227,7
51369632772,eac,272,230
51369677427,efa,19,350
51369688523,dgc,278,129
51369716592,dbc,281,116
51369791763,egf,189,87
51369802795,dfb,7,65
51369824257,ade,119,124
51369846814,eba,71,177
51369855459,cdb,35,118
51369858733,gfd,120,173
51369879905,gbd,173,126
51369906429,ggc,138,60
51369907254,bfd,177,49
51369911827,fga,85,151
51369927406,age,177,123
51369966998,cgg,106,179
51369994854,fbd,293,200
51370013769,gec,138,94
51370013824,gbf,81,43
51370053301,cgd,171,192
51370075370,dge,142,109
51370087348,cae,160,196
51370100336,efb,2,232
51370107702,gcf,141,219
51370124599,dad,271,93
51370134740,cee,156,227
51370146380,ffc,183,23
51370161436,fgg,196,198
51370163669,bda,198,38
51370163859,fgf,270,73
51370165308,caa,216,149
51370196496,cgf,203,36
51370205567,bbe,183,128
51370211926,cbb,36,125
51370212135,gba,281,248
51370220751,aeb,129,137
51370230479,gad,6,40
51370237713,geb,178,202
51370241166,gcg,153,176
51370258139,bag,115,77
51370261832,fed,288,189
51370262949,cdg,5,345
51370265814,dfd,7,71
51370278384,fed,98,209
51370282956,ffd,187,123
51370322999,aag,211,53
51370330869,fac,292,66
51370330973,bba,204,145
51370353605,ced,143,185
51370360064,cbc,13,133
51370449347,aaf,143,243
51370462342,egc,254,233
51370464732,fgb,280,103
51370473855,cbc,112,155
51370514990,cgg,281,168
51370535955,ffe,280,68
51370559379,eee,284,47
51370603715,fee,122,85
51370606448,ccb,215,129
51370618745,ada,105,174
51370621764,bfa,245,151
51370649363,dcc,218,432
51370657156,afb,41,175
51370677697,gbc,98,127
51370709261,fcc,60,53
51370724959,cac,1,80
51370758689,dbe,208,156
51370801065,acc,245,26
51370805972,dfa,71,94
51370811372,gfa,159,92
51370812712,gee,175,318
51370824325,eec,278,22
51370828598,faf,280,38
51370832868,bee,137,164
51370835844,fge,201,222
51370836213,ead,70,138
51370839954,dbg,248,163
51370840774,cbd,108,166
51370850103,gga,164,50
51370897679,abg,281,216
51370911057,dcf,23,5
51370954624,gbd,209,144
51370972429,gda,224,108
51370978242,aca,125,216
51370985240,dac,202,26
51370992310,acd,231,5
51371000314,cec,277,44
51371071536,ece,72,356
51371084425,bbf,263,20
51371095388,ccg,82,5
51371097634,gdg,297,85
51371114200,daf,169,142
51371123387,ebb,270,87
51371141882,geg,282,30
51371160465,bdb,198,16
51371169253,acb,69,166
51371210040,cdg,60,320
51371215635,fgb,178,87
51371235740,egb,297,227
51371254934,bgc,73,158
51371258286,dbd,293,95
51371262213,bcc,132,26
51371290615,dgd,46,73
51371311441,ccd,116,32
51371345549,eed,298,150
51371346099,eef,63,20
51371358737,gab,241,152
51371362970,ggg,161,272
51371376594,agc,188,90
51371382712,efb,238,243
51371383585,bgf,184,149
51371388333,bfe,160,62
51371409735,fbg,211,170
51371412807,ccc,210,10
51371425160,fad,27,109
51371432839,efa,4,364
51371446414,bga,24,176
51371448681,daf,231,117
51371451467,fcb,9,147
51371461559,bgb,169,143
51371464447,fbb,186,31
51371474921,bac,142,52
51371481892,cee,36,206
51371483806,fbf,199,320
51371498694,bda,48,33
51371524513,egd,86,27
51371549512,ded,290,138
51371569255,bdc,151,98
51371575264,ada,249,168
51371587154,afa,169,94
51371588644,cfc,260,95
51371616010,eef,30,20
51371621377,dee,60,263
51371628365,aed,111,37
51371629952,cbb,216,145
51371643429,abb,126,76
51371648426,dec,94,357
51371651768,cdc,103,534
51371657847,ddd,209,273
51371675719,fef,295,5
51371701095,agf,268,284
51371709985,bff,138,155
51371716058,aga,190,15
51371738506,eef,53,22
51371747989,efc,248,328
51371774996,gdb,149,145
51371778241,bea,64,164
51371784120,gfa,2,76
51371791927,bbf,244,23
51371820057,eaa,39,196
51371841049,dgb,254,207
51371845798,dab,88,226
51371846460,bbd,43,56
51371861693,gdb,88,137
51371880902,baa,187,125
51371894941,gff,80,156
51371918291,fca,184,234
51371960145,dcf,49,5
51371973822,adb,253,176
51371987919,cfg,67,141
51372039069,dbg,225,172
51372041641,fcd,42,310
51372059122,bbg,121,70
51372076999,ded,189,131
51372081790,gbf,124,43
51372095850,aff,258,173
51372105495,dgg,195,250
51372116611,bga,30,179
51372177625,deb,288,74
51372178990,ffa,253,10
51372180451,dce,274,116
51372221264,aad,261,272
51372255589,ddb,5,137
51372261203,fcd,101,269
51372264254,aac,110,181
51372285391,abc,109,117
51372292269,cab,116,78
51372302531,adc,146,238
51372310833,efd,298,188
51372351701,bae,208,338
51372357690,bdf,258,73
51372367876,dff,217,172
51372376846,cba,76,28
51372392715,bcf,54,119
51372394950,dga,16,193
51372453463,fbe,286,188
51372497288,cef,29,105
51372500703,fdc,203,93
51372520198,faa,87,100
51372531275,aag,91,53
51372553659,bbb,241,236
51372574724,dfg,254,88
51372576974,bcg,274,283
51372588692,cfd,198,63
51372593749,acf,69,5
51372614166,gag,229,138
51372631002,bcf,292,103
51372649974,gac,21,160
51372679995,bgc,111,180
51372690386,cdb,186,119
51372699842,eef,287,25
51372742824,cdf,145,106
51372750045,bfc,90,526
51372758475,dfa,38,99
51372762533,fdd,142,141
51372819418,bga,51,213
51372838014,acd,14,5
51372841566,edb,27,34
51372848291,fdf,62,119
51372856437,gfc,191,76
51372868551,acc,156,21
51372872526,fbe,184,214
51372923279,gcb,39,152
51372950275,caf,52,146
51372950827,gbg,27,162
51372995763,gbf,138,44
51373017429,eeg,10,132
51373025126,cdc,95,614
51373034253,gae,206,60
51373041610,cca,209,153
51373053943,ege,281,6
51373107172,geg,213,24
51373165131,gad,70,36
51373173311,gga,175,54
51373182105,ffb,263,238
51373194291,beg,53,105
51373209902,fbc,111,13
51373228807,dgb,281,215
51373229521,cfb,173,57
51373265961,agd,159,153
51373285588,eba,207,159
51373301183,adf,185,129
51373316469,ceg,176,95
51373366186,dde,68,35
51373387817,ccb,10,113
51373424796,efg,20,61
51373459029,dae,6,157
51373489220,aag,164,58
51373511633,aee,149,77
51373531578,dea,148,84
51373533185,fba,173,188
51373546732,feg,118,34
51373560099,bec,205,192
51373560456,ddc,251,133
51373566291,fgc,100,257
51373566753,ggg,23,225
51373601422,ece,127,316
51373606182,bde,177,238
51373608725,gdf,100,24
51373616613,bbc,110,57
51373644948,fbc,173,14
51373651523,bae,100,317
51373659743,cff,268,132
51373670339,aeg,226,355
51373671981,deg,199,249
51373693012,dff,182,137
51373714463,ecd,127,56
51373715438,ggc,63,55
51373772584,gbf,77,46
51373822042,ecg,129,39
51373829365,cgf,202,29
51373833535,ged,37,71
51373849986,dca,172,57
51373897650,dcg,256,187
51373928303,aeb,234,109
51373940668,cga,155,59
51373945135,deg,147,291
51373960866,acd,265,5
51373970456,cgd,20,190
51374016417,dfb,111,66
51374038506,ecb,231,41
51374055439,gaf,86,289
51374059183,gde,123,115
51374092270,ccb,72,100
51374092767,eff,121,109
51374100356,fac,52,58
51374104166,dab,57,235
51374121660,ccg,72,5
51374123320,ecc,201,190
51374126644,eag,228,109
51374141740,add,238,124
51374161393,bcb,137,119
51374163952,bgf,204,135
51374171610,eee,50,45
51374173426,ebe,173,145
51374186215,abd,243,41
51374207002,ggd,288,17
51374217432,eed,113,168
51374224874,edd,210,334
51374229409,bfb,247,239
51374253111,gef,49,335
51374253480,gac,89,177
51374253982,agc,89,99
51374262051,bbf,294,20
51374281601,abf,243,12
51374298331,eda,204,57
51374308108,cbf,272,100
51374315818,acg,133,309
51374317521,dba,43,96
51374318977,dbf,63,206
51374322345,dbe,17,174
51374323553,ggf,147,214
51374337616,gcd,284,105
51374364553,fec,203,286
51374364874,cad,135,72
51374366362,fcf,81,180
51374398146,egc,39,205
51374399660,bdd,20,134
51374435970,gff,141,154
51374443046,cde,258,117
51374453705,ddg,242,143
51374458487,edd,178,360
51374470390,ecg,148,42
51374481044,ffg,102,16
51374482303,ege,77,5
51374495820,gaa,273,169
51374504915,edf,81,186
51374511215,dfe,266,179
51374523426,dca,194,60
51374533586,deg,124,282
51374534364,def,129,253
51374543891,fda,161,22
51374547832,eae,119,96
51374554510,aab,266,33
51374565686,bad,136,209
51374609901,gff,138,167
51374616966,agb,139,66
51374626915,dgf,53,71
51374637199,bfd,262,58
51374642511,dfb,56,59
51374660802,afe,60,245
51374664640,edg,29,177
51374701498,dbb,77,51
51374712898,ecb,98,36
51374729908,ede,203,142
51374733262,agd,217,180
51374739787,egg,61,59
51374745053,gff,185,140
51374755628,cgc,3,195
51374794615,cea,285,117
51374834882,bfd,70,52
51374839759,cbe,50,129
51374841626,eag,81,127
51374842980,geg,42,27
51374843221,dbe,121,160
51374843738,gdf,96,20
51374877305,adg,291,81
51374881969,ceb,5,138
51374882724,ffe,223,65
51374893894,bdc,16,109
51374900054,gca,205,217
51374916743,ebb,194,87
51374926409,cbf,168,111
51374928236,ccg,91,5
51374951075,ffd,171,114
51375007064,eaf,179,279
51375007698,bgg,183,70
51375008738,dga,299,198
51375036623,cdd,125,25
51375057241,feb,236,144
51375060435,gcf,172,205
51375066360,cbg,263,30
51375085666,afb,33,157
51375085877,abe,17,8
51375086166,ced,31,185
51375099564,eca,285,31
51375101654,fbd,53,210
51375133569,aff,246,205
51375141360,fff,7,391
51375141966,dfa,277,90
51375154302,bab,286,243
51375156415,abg,257,196
51375188221,bcd,192,293
51375213838,eaf,242,245
51375220893,afg,237,5
51375236214,agd,57,205
51375244569,fae,282,21
51375254842,edb,18,30
51375261572,gdd,210,246
51375275798,ddc,66,122
51375293928,aec,225,299
51375301422,eea,130,218
51375302743,bgd,45,59
51375303172,fbe,115,218
51375303518,ada,175,169
51375316488,ccd,57,36
51375322134,aaa,37,176
51375328578,dgc,227,121
51375332053,agc,160,85
51375339534,adg,125,92
51375358052,dcb,153,230
51375392830,bge,291,48
51375401191,aec,145,287
51375412580,ega,98,52
51375420035,efe,141,121
51375425316,gfb,227,113
51375430715,aef,236,418
51375433816,beb,247,350
51375444802,agc,126,79
51375459223,dfd,260,75
51375466075,fga,176,154
51375487107,gea,125,83
51375553386,aea,83,174
51375558122,fab,246,63
51375561345,bfa,226,157
51375561670,eaa,81,209
51375570589,cge,148,120
51375576433,beb,219,339
51375608445,dad,59,108
51375609489,bga,153,217
51375662207,ggb,123,44
51375665412,bce,217,59
51375672060,aeg,210,337
51375672291,fee,207,85
51375677504,gge,225,165
51375687399,cgc,264,175
51375702952,bed,67,193
51375713203,bbd,142,48
51375724037,ddd,240,281
51375725344,cda,214,8
51375729297,geg,52,26
51375740817,gdc,200,127
51375742315,deg,273,318
51375756617,edc,130,96
51375765720,gfa,104,85
51375791414,edb,100,32
51375814159,fba,160,195
51375905516,gae,72,67
51375916774,fag,224,88
51375954088,gdg,40,79
51375963827,dag,72,42
51375965122,bba,15,159
51375976007,gfe,11,11
51375984356,dda,14,62
51375991160,abd,293,39
51375992462,agg,43,191
51376017282,ggc,216,44
51376019624,faf,103,36
51376023336,ceg,34,89
51376037460,bea,292,165
51376042006,fcg,220,200
51376046318,fga,30,170
51376088593,ebd,146,136
51376097430,bad,17,217
51376108374,afc,128,103
51376115856,efa,73,309
51376120905,cfe,218,129
51376138995,fbg,178,153
51376141326,gdg,294,72
51376144454,cdf,35,117
51376164856,bag,203,89
51376169250,ccc,141,11
51376197194,fda,166,19
51376228747,gba,82,290
51376232677,fea,95,214
51376234112,fdf,90,104
51376244278,bef,247,278
51376262716,ged,50,57
51376270678,beb,6,345
51376317557,eef,104,24
51376318064,daa,123,27
51376328570,dgc,27,131
51376335734,gdb,265,112
51376340612,ffg,138,18
51376349175,gcb,288,152
51376368763,adb,97,176
51376402167,aaf,265,255
51376412274,dde,40,30
51376415231,fea,108,226
51376461513,dbg,296,170
51376465301,ace,267,158
51376478089,dca,278,64
51376497628,gbb,145,131
51376500181,gbe,206,11
51376525793,fbf,89,323
51376528927,cgd,28,209
51376545611,dcc,165,432
51376547428,ddd,72,325
51376550322,bac,159,46
51376571243,cdg,6,371
51376577671,eec,265,26
51376578602,cfa,84,103
51376589038,fde,243,87
51376592318,gfg,94,91
51376602816,fbg,235,126
51376639315,bfg,73,221
51376650431,bdd,62,127
51376657058,aca,13,194
51376683429,cgb,237,200
51376701957,agf,236,241
51376703513,dde,142,31
51376731319,ged,84,67
51376734267,dcd,235,115
51376751158,cbf,264,92
51376760547,gbg,123,191
51376778018,gge,47,174
51376800721,gag,161,136
51376807114,ddg,38,115
51376807488,cgd,193,179
51376814552,cef,52,87
51376817580,eee,74,48
51376838448,gfd,3,147
51376862841,abe,47,9
51376872690,bcd,236,249
51376964651,gce,146,49
51376975529,eeg,40,135
51376982051,ffc,56,22
51376983453,def,234,263
51377023616,fca,60,234
51377032742,cce,261,101
51377087719,cag,144,244
51377091742,gcc,231,50
51377092310,dbc,188,121
51377111342,ecg,104,42
51377155024,aaa,268,209
51377174345,ebe,199,136
51377179472,ege,58,5
51377197188,dda,155,52
51377199990,bbb,190,195
51377201409,bee,59,141
51377209402,dee,258,265
51377219150,dgg,240,267
51377219952,bca,53,260
51377249116,gaa,178,175
51377254201,abb,48,77
51377258523,def,277,231
51377271888,gbf,157,46
51377310971,eba,115,187
51377318553,egf,102,73
51377320584,cab,163,82
51377327667,gde,270,116
51377347300,aeg,195,384
51377354481,bdg,59,5
51377356989,afd,85,26
51377374257,egc,184,237
51377398629,cfa,281,104
51377401519,bfc,7,536
51377402088,fce,108,5
51377410709,aga,213,16
51377446461,efb,129,252
51377462598,ddf,18,5
51377471688,fdb,289,22
51377489327,dbc,212,104
51377533238,bcb,177,95
51377535084,gcg,199,190
51377544136,baf,109,224
51377566241,dec,201,424
51377566342,ecf,178,102
51377571637,dde,196,29
51377584746,fda,140,21
51377585143,dge,67,125
51377586443,bge,31,46
51377606274,eeb,30,149
51377607988,aba,279,83
51377629098,bdd,8,142
51377662981,aaa,100,231
51377673085,ddd,48,373
51377679977,dab,226,237
51377707159,ebc,74,173
51377741735,agg,278,208
51377750822,bgb,230,154
51377756904,gbc,121,104
51377760837,bfg,244,262
51377762067,fca,298,234
51377768718,dfc,84,244
51377788226,agg,149,205
51377798174,bcg,112,331
51377808007,eff,209,110
51377812998,eab,103,91
51377820750,ebf,253,82
51377836313,egg,177,59
51377872827,fdg,136,18
51377925426,efc,19,318
51377951724,gbd,287,133
51377952635,edf,86,159
51377955315,efg,183,68
51377961963,cce,192,96
51377968659,fdc,221,83
51377996172,cea,287,124
51377997395,fgc,196,244
51378043529,fbd,79,201
51378051644,gec,169,102
51378070747,eac,269,243
51378078324,cgg,22,191
51378122730,fgf,238,67
51378123806,caf,276,129
51378139926,ggb,249,49
51378168646,ade,41,136
51378173716,dcc,185,453
51378176985,bca,294,221
51378196616,fgd,255,233
51378243155,bdb,119,13
51378257440,caa,144,128
51378260265,bgd,12,61
51378269721,bba,259,170
51378288476,bbe,82,143
51378290339,acf,138,5
51378298299,ebg,30,41
51378323508,fdf,299,115
51378329015,bee,90,155
51378334213,ecg,274,44
51378360327,fcg,29,216
51378369478,aed,4,34
51378374043,bde,55,197
51378399526,dge,11,101
51378413618,abc,233,125
51378427412,age,167,104
51378429845,ggg,5,245
51378430968,ccf,277,17
51378441013,eeg,89,113
51378455556,gee,210,267
51378456669,dcg,199,211
51378462586,aec,6,312
51378476161,fgg,148,176
51378483502,fge,101,264
51378484608,fac,124,52
51378488964,bbc,226,54
51378511618,bdc,266,114
51378515515,bgb,75,180
51378524997,eed,216,188
51378526872,bcb,66,95
51378540496,bge,122,47
51378581834,fdd,65,141
51378587121,cbd,189,152
51378619031,fag,223,71
51378620978,egb,50,240
51378622766,bgf,251,128
51378625344,cec,299,42
51378634963,fbf,109,364
51378657198,fbc,293,11
51378659035,gga,19,50
51378735026,add,120,147
51378736216,cfg,227,118
51378741735,fed,142,181
51378743323,eaa,88,188
51378747621,cfb,180,50
51378757355,bec,123,163
51378780035,fec,88,294
51378802132,aee,222,84
51378810742,fcd,161,287
51378892472,gag,251,131
51378904827,dbc,54,90
51378909176,dea,183,79
51378911333,bgf,128,112
51378930023,aaa,241,258
51378940207,aae,45,102
51378945128,bfe,131,55
51378975237,eba,133,162
51378997580,baa,14,148
51379009373,geb,2,165
51379017972,afe,209,222
51379019194,ddf,133,5
51379019793,bff,197,127
51379057039,eed,112,150
51379062153,abc,161,117
51379086844,faa,195,94
51379102506,gfc,263,69
51379134456,ffd,18,101
51379134643,fcc,217,45
51379249004,edd,216,302
51379279923,ffg,236,14
51379319439,ddb,239,109
51379333673,dce,22,128
51379346021,gda,50,126
51379347453,aab,174,28
51379362271,cae,224,223
51379362578,abf,253,14
51379366242,abg,227,190
51379390448,beb,182,407
51379408595,ccd,202,36
51379414600,agc,204,80
51379417878,dcf,22,5
51379441075,gga,260,56
51379453856,cbd,147,152
51379475855,dcg,208,202
51379510824,efg,291,69
51379559636,aca,89,217
51379563654,ggc,281,44
51379577409,dac,192,25
51379591173,gbc,136,98
51379599531,fcc,131,45
51379603929,bdf,169,62
51379609377,bed,91,165
51379615186,cbc,99,155
51379623075,fge,37,282
51379631239,ebc,293,200
51379640057,dfd,231,87
51379647979,cbb,13,146
51379663806,bae,176,345
51379687105,beg,86,108
51379691226,fae,283,24
51379733141,baa,217,119
51379747255,fad,27,91
51379757672,egb,222,196
51379760656,cbd,170,126
51379764261,dff,78,152
51379796563,gfa,116,73
51379816687,bga,259,247
51379819703,aed,57,40
51379825169,fgb,253,70
51379847507,abb,81,64
51379853810,cfc,169,109
51379912873,cab,248,87
51379925775,fff,45,394
51379937953,cab,268,81
51379943348,gfb,271,113
51379950144,adf,69,130
51379961438,eab,176,100
51379971002,dgd,110,60
51379995593,aee,26,67
51380013744,bbf,264,16
51380046632,gbg,45,191
51380067693,baf,117,228
51380155166,gdb,107,115
51380164457,gbf,249,54
51380184587,acc,225,17
51380228083,ccb,34,111
51380235171,gge,117,172
51380236543,cgd,48,184
51380237770,dce,234,131
51380249013,fcb,165,126
51380259291,ded,62,124
51380329735,feg,115,36
51380339747,gcb,76,142
51380341466,adg,294,92
51380358951,bcc,277,26
51380375802,bfd,197,44
51380395933,cgf,218,29
51380400173,dab,246,232
51380400203,dgf,206,77
51380401767,ccc,132,12
51380403836,bfg,160,209
51380406127,dga,238,192
51380416435,cda,263,9
51380425394,bae,282,410
51380458137,afa,21,87
51380465195,gcg,201,161
51380479760,eae,288,84
51380486964,cad,94,59
51380499939,efd,147,161
51380504553,ead,109,146
51380504711,cac,273,78
51380508765,ccd,11,31
51380510246,dcg,231,165
51380519753,dbd,286,99
51380531950,ccb,5,111
51380557937,gef,182,284
51380566619,edf,293,181
51380579919,daa,294,28
51380597585,cdc,61,620
51380611701,adb,133,163
51380617857,gca,82,223
51380645828,faa,243,80
51380655321,gbd,240,146
51380665992,eda,89,47
51380666288,bgd,175,56
51380685511,geg,61,21
51380686955,dgb,218,193
51380702702,cge,251,112
51380719816,cde,259,133
51380731869,aeb,85,114
51380734132,ggf,174,224
51380794561,bbg,244,82
51380807730,bef,299,266
51380813914,bab,103,204
51380816383,deb,63,84
51380822298,fbb,137,32
51380832343,eef,297,20
51380832845,agg,42,166
51380845543,afc,246,90
51380848869,ffa,27,9
51380850736,cga,50,65
51380856623,bbf,90,15
51380863971,aca,81,221
51380877475,daf,92,126
51380887960,ada,264,187
51380890202,cee,170,173
51380897786,gcf,120,168
51380903241,gcf,110,146
51380903441,cde,270,131
51380934953,ceg,66,94
51380937302,bgc,272,192
51380949033,bbg,197,86
51380961411,dcd,84,100
51380965438,ecd,11,56
51380972066,bgb,61,167
51380988214,gba,264,275
51380993987,bed,283,140
51381007477,ggd,148,15
51381018064,dcc,5,466
51381025750,bcc,38,24
51381030134,ecb,124,30
51381041445,ced,16,181
51381044594,eec,191,30
51381048010,efa,228,330
51381054101,bda,224,33
51381059745,bfd,234,51
51381068042,ggc,112,47
51381069919,gcg,138,152
51381077112,acb,252,169
51381077841,cag,13,217
51381091609,dbb,159,59
51381098070,dba,51,91
51381098684,gab,128,153
51381106124,gbc,70,99
51381106703,cba,273,23
51381123712,fee,130,100
51381124595,bee,73,125
51381150278,fef,216,5
51381156581,acd,263,5
51381169751,fga,25,180
51381187650,aad,176,293
51381204680,cca,168,128
51381229785,ace,211,132
51381236165,bef,127,279
51381246732,cfd,177,71
51381254107,aef,273,413
51381301694,fga,68,199
51381311198,ebd,136,155
51381317932,baf,48,182
51381335470,bbg,21,76
51381370152,baa,118,124
51381370351,egd,287,26
51381375562,fcd,222,264
51381375757,gac,239,159
51381387845,dfe,32,200
51381391453,gde,120,109
51381401955,gdf,18,17
51381418088,bcf,92,110
51381420764,aae,212,85
51381442910,edg,73,150
51381446351,bae,32,459
51381455486,cba,54,19
51381488775,gad,285,36
51381490042,cdd,53,22
51381512571,ffg,262,14
51381534088,cee,3,190
51381534639,gae,214,77
51381600002,ddb,184,95
51381619479,dgb,279,160
51381629656,bac,7,51
51381744305,bgd,174,51
51381761844,fde,200,97
51381777668,ede,10,151
51381789381,bad,275,186
51381816623,dfd,156,88
51381818428,ggg,71,237
51381841262,cbc,282,156
51381849484,ggd,257,15
51381869538,bee,9,117
51381870587,dbe,255,150
51381885996,bgf,294,131
51381890000,adc,125,202
51381897405,bdg,95,5
51381899762,ecg,145,46
51381903513,ecb,141,33
51381928006,cfc,265,111
51381928838,adb,182,176
51381933303,cab,246,68
51381969431,ede,119,146
51381970777,acc,69,13
51381997230,ace,187,122
51382004355,fad,26,82
51382081888,gcf,297,129
51382087242,ceg,176,75
51382089938,acg,177,327
51382092425,fca,299,203
51382100196,fce,239,5
51382100369,ccg,246,5
51382113435,abc,119,106
51382119162,fab,240,58
51382123062,ebf,207,91
51382150207,cgb,67,212
51382165868,edc,117,112
51382193552,aac,39,171
51382216463,bbc,263,60
51382218623,bfb,235,284
51382220100,fcb,69,123
51382226009,cff,168,109
51382227248,bcd,236,209
51382239833,cdb,193,103
51382314071,dfg,159,90
51382357355,eda,51,47
51382359590,fce,94,5
51382370285,gfe,95,8
51382384742,geg,48,21
51382391346,dcc,141,521
51382411365,ged,75,59
51382412526,ged,226,47
51382423567,dad,40,125
51382449844,cae,92,198
51382455750,egg,22,68
51382472013,abe,80,9
51382472187,ebb,287,80
51382482502,deg,65,305
51382485232,fac,183,46
51382491537,bbb,100,224
51382505186,ede,168,118
51382536614,feb,95,156
51382548093,ebg,194,44
51382556146,cff,129,127
51382575383,dfb,123,59
51382594490,cdf,8,134
51382600755,fag,10,68
51382602433,eaa,85,212
51382603267,ecc,12,152
51382625829,egc,58,263
51382651476,agd,289,215
51382657660,geb,174,140
51382665205,fge,119,284
51382675626,gff,261,121
51382694781,aaf,263,206
51382709805,ddc,273,131
51382731838,eaf,211,245
51382740229,egb,96,213
51382750810,dba,50,75
51382755223,afa,195,76
51382759482,abb,158,58
51382835558,ffb,224,278
51382841254,efc,117,359
51382879100,cea,141,117
51382903457,gfc,274,82
51382913974,efe,231,117
51382914273,egb,184,189
51382946157,gbe,62,9
51382949997,fdb,128,24
51382964077,eag,141,102
51382969324,dfa,14,72
51382970032,bad,55,156
51382992409,dae,75,174
51383015098,gcd,33,110
51383035016,cbd,3,136
51383039722,dgf,224,66
51383082515,ceb,4,162
51383126945,ffe,31,64
51383129937,cbd,283,118
51383140539,fcf,247,151
